"The Cannibal - Hell's Kitchen - New York, NY",-1.2150404673950415
"Smokes Poutinerie - Hollywood - Los Angeles, CA",-1.2004785447499855
"Leons Lounge - Midtown - Houston, TX",-1.1820582460782778
"369 Oriental Bistro - Fourth Ward - Houston, TX",-1.1623889756151453
"Hach LA - Silver Lake - Los Angeles, CA",-1.1351976830832586
"Burger Park - South Park - Houston, TX",-1.1239189595787278
"Cafe Grillades - San Bruno, CA",-1.117974699598984
"Freemans - Lower East Side - New York, NY",-1.1176746193676337
"Sanamluang Cafe - East Hollywood - Los Angeles, CA",-1.1148228785094403
"Bistro SF Grill - Lower Pacific Heights - San Francisco, CA",-1.1134020562741247
"Taverna 750 - Lakeview - Chicago, IL",-1.056891000671502
"Coreanos - The Heights - Houston, TX",-1.0539610438828058
"Big Burger V - Northside/Northline - Houston, TX",-1.0448408262294298
"Brenners on the Bayou - River Oaks - Houston, TX",-1.0386299601596045
"Rito Loco Truck - Shaw - Washington, DC",-1.0199922875323204
"The Burger Bistro - Park Slope - Brooklyn, NY",-1.016749955626278
"Cassells Hamburgers - Koreatown - Los Angeles, CA",-1.007781946089771
"Michael G.'s review of Flub A Dub Chub's",-1.0013600967518081
"South Central Neighborhood - Florence - Los Angeles, CA",-1.0006136919159543
"Eleven Madison Park - Flatiron - New York, NY",-0.9871385005143025
"Roka Akor - Chicago - Near North Side - Chicago, IL",-0.9705783133146916
"Westville - Chelsea - New York, NY",-0.9635950164895595
"Le Charm - CLOSED - SoMa - San Francisco, CA",-0.925852384473003
"Turquoise Restaurant - Roscoe Village - Chicago, IL",-0.9221976313303294
"The Community Bar - Fourth Ward - Houston, TX",-0.8912303250718476
"Komodo Venice - Venice - Venice, CA",-0.8698512971717676
"Gilbertson T.'s review of Lankford Grocery",-0.8688575151030334
"Big Mouth Burgers - Mission - San Francisco, CA",-0.8637890802143078
"Stout - Studio City - Studio City, CA",-0.8545008624257203
"Junior Barbecue Burger - Bayview-Hunters Point - San Francisco, CA",-0.8400409477086194
"Just Dinner - Montrose - Houston, TX",-0.793770333683463
"Kokkari Estiatorio - Financial District - San Francisco, CA",-0.7877151660055092
"Antones Import Co Original - Medical Center - Houston, TX",-0.7593124721701663
"Farm Bar Lakeview - Lakeview - Chicago, IL",-0.7527083860687867
"BIG & littles Restaurant - West Town - Chicago, IL",-0.7497485306386538
"Local - Silver Lake - Los Angeles, CA",-0.7327757870405893
"The Counter Downtown LA - Downtown - Los Angeles, CA",-0.7222666098384051
"Unite Urban Grill - Noble Square - Chicago, IL",-0.7208284066258308
"Brittany S.'s review of Oyamel Cocina Mexicana",-0.7195306291696163
"Preux & Proper - Downtown - Los Angeles, CA",-0.7064589023440674
"Taqueria Habanero - Washington, DC",-0.7050327215596429
"J & J Carryout - Washington, DC",-0.6803524213662331
"Karol L.'s review of Oyamel Cocina Mexicana",-0.6575136777273576
"Burger Joint - Mission - San Francisco, CA",-0.6240098752478421
"Burger Factory - Hollywood - Los Angeles, CA",-0.6108475419443234
"Donburi - Adams Morgan - Washington, DC",-0.6105876091142853
"Speedy Burger - Northside Village - Houston, TX",-0.6089577295394956
"Asian Outpost - Near Southside - Chicago, IL",-0.6073351352302224
"Churrascos River Oaks - Montrose - Houston, TX",-0.5993912751667024
"bopNGrill - Rogers Park - Chicago, IL",-0.5860566449804113
"M&M Grill - Medical Center - Houston, TX",-0.5795788511142084
"Shake Shack - NoMa - Washington, DC",-0.5693183511540392
"Churrasca Brazilian Steakhouse - Houston, TX",-0.545353186331034
"SoMa StrEat Food Park - SoMa - San Francisco, CA",-0.5394431204141004
"The Burger Bistro - Bay Ridge - Brooklyn, NY",-0.524245323344137
"Carnem Prime Steakhouse - Park Slope - Brooklyn, NY",-0.521109099650779
"Don Juan Restaurant - Mount Pleasant - Washington, DC",-0.496661414957382
"Cory B.'s review of Big Mouth Burgers",-0.49553498092457876
"1789 Restaurant - Georgetown - Washington, DC",-0.4907804829133748
"Joes - Upper West Side - New York, NY",-0.4815023995190451
"Nidda Thai Cuisine - Montrose - Houston, TX",-0.4622037376195948
"Tank Noodle Restaurant - Uptown - Chicago, IL",-0.45674699403272523
